t;K;theta_a;theta_o;theta_h;ll
669;0.5486;26.5;46.6;60.7;0
670;0.5488;26.5;46.6;60.7;0
671;0.5479;26.6;46.7;60.8;0
672;0.5469;26.6;46.7;60.8;0
673;0.5468;26.6;46.7;60.9;0
674;0.5486;26.5;46.7;60.9;0
675;0.5488;26.5;46.7;60.9;0
676;0.5485;26.6;46.8;61.0;0
677;0.55;26.7;46.8;61.0;0
678;0.5517;26.7;46.8;61.1;0
679;0.5506;26.8;46.9;61.1;0
680;0.5521;26.8;46.9;61.2;0
681;0.5523;26.8;46.9;61.2;0
682;0.5537;26.8;46.9;61.2;0
683;0.5541;26.8;46.9;61.3;0
684;0.5543;27.0;47.0;61.4;0
685;0.5546;26.9;47.0;61.4;0
686;0.5548;27.0;47.0;61.5;0
687;0.5519;27.0;47.2;61.5;0
688;0.5517;27.1;47.2;61.5;0
689;0.5489;27.0;47.2;61.6;0
690;0.5489;27.0;47.2;61.6;0
691;0.5473;27.1;47.2;61.6;0
692;0.5487;27.1;47.2;61.6;0
693;0.5511;27.0;47.3;61.5;0
694;0.5515;27.0;47.3;61.5;0
695;0.5505;27.1;47.3;61.7;0
696;0.5503;27.2;47.3;61.6;0
697;0.5511;27.2;47.4;61.6;0
698;0.5486;27.2;47.4;61.7;0
699;0.5496;27.2;47.4;61.7;0
700;0.5493;27.2;47.4;61.8;0
701;0.5499;27.2;47.4;61.8;0
702;0.5457;27.0;47.5;61.8;0
703;0.546;27.1;47.5;61.8;0
704;0.5487;27.1;47.5;61.8;0
705;0.5478;27.2;47.7;61.9;0
706;0.5506;27.2;47.7;61.9;0
707;0.5491;27.2;47.7;62.0;0
708;0.5481;27.2;47.6;62.1;0
709;0.55;27.2;47.7;62.1;0
710;0.5466;27.2;47.8;62.1;0
711;0.5445;27.2;47.7;62.1;0
712;0.5452;27.2;47.8;62.1;0
713;0.5464;27.3;47.8;62.0;0
714;0.5457;27.3;47.8;62.1;0
715;0.5468;27.3;47.8;62.1;0
716;0.5504;27.4;47.9;62.1;0
717;0.5504;27.4;48.0;62.3;0
718;0.5493;27.4;47.9;62.2;0
719;0.5518;27.5;47.9;62.1;0
720;0.5505;27.6;48.0;62.2;0
721;0.5516;27.5;48.1;62.2;0
722;0.5498;27.6;48.0;62.3;0
723;0.552;27.5;48.0;62.3;0
724;0.5484;27.5;48.0;62.3;0
725;0.5516;27.6;48.0;62.3;0
726;0.5496;27.4;48.0;62.3;0
727;0.5518;27.4;48.1;62.4;0
728;0.5491;27.3;48.1;62.4;0
729;0.5492;27.3;48.2;62.4;0
730;0.5468;27.3;48.1;62.4;0
731;0.5484;27.3;48.2;62.4;0
732;0.5486;27.3;48.2;62.5;0
733;0.5516;27.3;48.3;62.4;0
734;0.5523;27.4;48.3;62.5;0
735;0.5531;27.4;48.3;62.6;0
736;0.5513;27.4;48.3;62.7;0
737;0.5504;27.4;48.3;62.8;0
738;0.5491;27.4;48.4;62.7;0
739;0.5516;27.4;48.4;62.7;0
740;0.5527;27.4;48.4;62.7;0
741;0.5508;27.4;48.4;62.9;0
742;0.5498;27.5;48.4;63.0;0
743;0.5494;27.5;48.4;63.0;0
744;0.5503;27.5;48.5;63.0;0
745;0.5481;27.5;48.5;63.1;0
746;0.5486;27.5;48.5;63.1;0
747;0.5483;27.5;48.5;63.1;0
748;0.5493;27.5;48.5;63.1;0
749;0.5469;27.5;48.5;63.1;0
750;0.5484;27.5;48.5;63.1;0
751;0.5477;27.5;48.5;63.1;0
752;0.5477;27.7;48.6;63.1;0
753;0.5441;27.6;48.6;63.1;0
754;0.5469;27.6;48.6;63.1;0
755;0.5473;27.6;48.7;63.2;0
756;0.5454;27.6;48.7;63.2;0
757;0.5458;27.6;48.6;63.1;0
758;0.5441;27.5;48.6;62.9;0
759;0.546;27.6;48.6;63.1;0
760;0.5423;27.4;48.7;63.1;0
761;0.5411;27.4;48.7;63.1;0
762;0.545;27.3;48.6;63.0;0
763;0.5436;27.3;48.7;62.8;0
764;0.5439;27.2;48.7;63.0;0
765;0.5441;27.1;48.7;63.1;0
766;0.5451;27.1;48.7;63.0;0
767;0.5428;27.1;48.7;63.0;0
768;0.5401;27.1;48.8;63.0;0
769;0.5413;27.1;48.8;63.0;0
770;0.5412;27.0;48.8;63.0;0
771;0.5395;27.1;48.8;62.8;0
772;0.5383;27.2;48.8;63.0;0
773;0.536;27.1;48.9;63.0;0
774;0.5366;27.0;48.8;63.0;0
775;0.5392;27.1;48.8;62.9;0
776;0.5436;27.1;48.8;62.9;0
777;0.5391;27.0;48.8;62.9;0
778;0.5425;26.9;48.8;63.0;0
779;0.5392;26.9;48.8;62.9;0
780;0.5403;26.8;48.8;62.9;0
781;0.5428;26.8;48.8;62.9;0
782;0.5416;26.8;48.8;62.9;0
783;0.5415;26.8;48.8;63.0;0
784;0.5403;26.8;48.9;63.0;0
785;0.5385;26.8;48.9;63.0;0
786;0.539;26.8;48.9;62.8;0
787;0.5391;26.9;48.9;62.9;0
788;0.542;26.9;48.9;63.0;0
789;0.5401;26.8;48.9;63.1;0
790;0.5404;26.8;48.9;63.0;0
791;0.5395;26.9;48.9;62.8;0
792;0.5412;26.8;48.9;63.0;0
793;0.5388;26.7;48.9;62.9;0
794;0.5377;26.7;48.9;62.8;0
795;0.5379;26.6;48.9;62.8;0
796;0.5389;26.5;48.9;62.9;0
797;0.5396;26.6;49.0;62.9;0
798;0.5396;26.6;49.0;62.9;0
799;0.5411;26.6;49.1;63.0;0
800;0.5394;26.6;49.3;63.0;0
801;0.5416;26.6;49.3;63.0;0
802;0.5397;26.6;49.3;63.0;0
803;0.5386;26.6;49.4;63.0;0
804;0.5404;26.6;49.4;63.0;0
805;0.5418;26.8;49.4;63.0;0
806;0.5416;26.7;49.4;63.0;0
807;0.5445;26.9;49.5;63.0;0
808;0.5441;26.8;49.6;63.1;0
809;0.5454;27.0;49.6;63.2;0
810;0.5433;27.1;49.6;63.1;0
811;0.5465;27.1;49.7;63.2;0
812;0.5453;27.2;49.8;63.1;0
813;0.5443;27.2;49.9;63.1;0
814;0.5457;27.3;49.9;63.1;0
815;0.5436;27.3;50.0;63.2;0
816;0.5465;27.5;50.1;63.1;0
817;0.546;27.5;50.0;63.2;0
818;0.5456;27.4;50.0;63.1;0
819;0.5472;27.5;50.1;63.2;0
820;0.5425;27.5;50.1;63.2;0
821;0.5437;27.5;50.1;63.2;0
822;0.5445;27.5;50.2;63.2;0
823;0.5438;27.5;50.2;63.3;0
824;0.5437;27.5;50.3;63.2;0
825;0.5448;27.7;50.4;63.3;0
826;0.547;27.8;50.3;63.3;0
827;0.5477;27.8;50.3;63.4;0
828;0.5462;27.8;50.4;63.5;0
829;0.5466;27.7;50.5;63.5;0
830;0.5449;27.6;50.5;63.5;0
831;0.5462;27.6;50.6;63.5;0
832;0.5444;27.5;50.6;63.6;1
833;0.5438;27.6;50.6;63.5;1
834;0.546;27.5;50.6;63.6;1
835;0.546;27.6;50.7;63.6;1
836;0.5491;27.5;50.7;63.6;1
837;0.5488;27.5;50.7;63.7;1
838;0.5499;27.6;50.7;63.7;1
839;0.5487;27.5;50.8;63.8;1
840;0.547;27.5;50.8;63.8;1
841;0.5463;27.5;50.9;63.7;1
842;0.5487;27.7;51.0;63.8;1
843;0.5469;27.8;51.0;63.8;1
844;0.5497;27.8;51.0;63.7;1
845;0.5466;27.8;50.9;63.8;1
846;0.5468;27.8;51.0;63.8;1
847;0.5487;27.8;51.1;63.9;1
848;0.5469;27.8;51.1;63.9;1
849;0.5464;27.8;51.1;63.8;1
850;0.5468;27.8;51.1;63.7;1
851;0.5441;27.8;51.1;63.8;1
852;0.5469;27.8;51.2;63.8;1
853;0.5448;27.8;51.2;63.8;1
854;0.546;27.8;51.2;63.8;1
855;0.5456;27.8;51.2;63.9;1
856;0.5484;27.8;51.2;64.0;1
857;0.5482;27.8;51.2;64.0;1
858;0.548;27.8;51.3;64.0;1
859;0.5488;27.8;51.4;64.0;1
860;0.5475;27.8;51.3;64.1;1
861;0.5488;27.8;51.4;64.1;1
862;0.5522;27.8;51.4;64.2;1
863;0.5496;27.7;51.3;64.2;1
864;0.5539;27.7;51.3;64.2;1
865;0.5499;27.8;51.3;64.2;1
866;0.5502;27.8;51.4;64.2;1
867;0.5479;27.8;51.3;64.2;1
868;0.5472;27.8;51.3;64.2;1
869;0.5485;27.8;51.3;64.3;1
870;0.548;27.8;51.3;64.2;1
871;0.5493;27.8;51.3;64.3;1
872;0.5511;27.8;51.3;64.2;1
873;0.5534;27.8;51.3;64.3;1
874;0.5538;27.7;51.3;64.3;1
875;0.5484;27.7;51.3;64.3;1
876;0.5491;27.7;51.4;64.2;1
877;0.5489;27.7;51.4;64.3;1
878;0.5487;27.7;51.4;64.2;1
879;0.5499;27.6;51.5;64.3;1
880;0.5508;27.6;51.5;64.3;1
881;0.5492;27.5;51.4;64.3;1
882;0.5486;27.5;51.4;64.3;1
883;0.5499;27.6;51.5;64.4;1
884;0.5504;27.4;51.5;64.4;1
885;0.5503;27.4;51.4;64.5;1
886;0.5512;27.4;51.4;64.5;1
887;0.5512;27.5;51.5;64.5;1
888;0.5495;27.5;51.6;64.6;1
889;0.5506;27.5;51.6;64.6;1
890;0.5493;27.5;51.6;64.6;1
891;0.5514;27.7;51.5;64.5;1
892;0.5483;27.7;51.6;64.6;1
893;0.5505;27.7;51.7;64.5;1
894;0.5507;27.8;51.7;64.5;1
895;0.549;27.8;51.6;64.5;1
896;0.5541;27.8;51.7;64.4;1
897;0.5527;27.8;51.7;64.5;1
898;0.5495;27.7;51.7;64.6;1
899;0.5522;27.8;51.7;64.6;1
900;0.5532;27.8;51.7;64.6;1
901;0.5498;27.8;51.7;64.6;1
902;0.5516;27.8;51.7;64.6;1
903;0.5532;27.8;51.8;64.7;1
904;0.5522;27.8;51.9;64.7;1
905;0.5539;27.9;51.9;64.7;1
906;0.5525;27.9;51.8;64.7;1
907;0.5535;27.9;51.8;64.7;1
908;0.5528;27.9;51.8;65.0;1
909;0.5505;27.9;51.9;64.7;1
910;0.5535;27.9;51.8;64.7;1
911;0.5532;27.9;51.8;64.8;1
912;0.552;27.9;51.8;64.7;1
913;0.551;27.9;51.8;64.8;1
914;0.5499;28.0;51.8;64.8;1
915;0.5509;28.0;51.9;64.9;1
916;0.5541;28.1;51.9;64.9;1
917;0.553;28.0;52.0;64.9;1
918;0.556;28.0;52.0;64.9;1
919;0.5532;28.1;51.9;65.0;1
920;0.5553;28.1;51.9;65.0;1
921;0.5539;28.1;52.0;65.0;1
922;0.554;28.0;52.0;65.0;1
923;0.5519;28.0;51.9;65.1;1
924;0.5509;28.0;51.9;65.0;1
925;0.5555;28.0;51.9;65.0;1
926;0.5516;28.1;51.9;65.2;1
927;0.5529;28.1;52.0;65.2;1
928;0.5533;28.1;52.1;65.3;1
929;0.5559;28.1;52.1;65.0;1
930;0.554;28.1;52.1;65.3;1
931;0.5542;28.1;52.1;65.5;1
932;0.5533;28.1;52.1;65.5;1
933;0.554;28.2;52.1;65.4;1
934;0.5534;28.1;52.1;65.2;1
935;0.5542;28.1;52.1;65.2;1
936;0.5542;28.1;52.1;65.5;1
937;0.5542;28.1;51.9;65.6;1
938;0.5539;28.0;51.9;65.6;1
939;0.5532;28.0;51.9;65.4;1
940;0.5519;28.0;51.8;65.5;1
941;0.5544;27.9;51.8;65.6;1
942;0.5538;27.8;51.8;65.6;1
943;0.554;27.8;51.8;65.6;1
944;0.554;27.8;51.8;65.4;1
945;0.5575;27.8;51.8;65.6;1
946;0.5541;27.8;51.8;65.6;1
947;0.5582;27.8;51.9;65.7;1
948;0.557;27.8;51.8;65.7;1
949;0.5562;27.7;51.8;65.8;1
950;0.5567;27.7;51.7;65.8;1
951;0.5569;27.7;51.7;65.9;1
952;0.5569;27.7;51.7;65.8;1
953;0.558;27.6;51.7;66.0;1
954;0.5594;27.6;51.7;65.8;1
955;0.5604;27.6;51.7;65.9;1
956;0.5586;27.6;51.7;66.0;1
957;0.5589;27.6;51.7;65.8;1
958;0.5611;27.5;51.6;66.0;1
959;0.5637;27.5;51.6;66.1;1
960;0.5626;27.6;51.6;66.1;1
961;0.56;27.6;51.6;66.0;1
962;0.561;27.5;51.6;66.1;1
963;0.5607;27.6;51.4;66.2;1
964;0.5576;27.5;51.3;66.2;1
965;0.5594;27.5;51.4;66.1;1
966;0.5607;27.4;51.2;66.2;1
967;0.5608;27.4;51.1;66.1;1
968;0.5595;27.3;51.1;66.3;1
969;0.5592;27.3;51.0;66.2;1
970;0.5578;27.3;51.1;66.3;1
971;0.5599;27.3;51.1;66.3;1
972;0.5589;27.2;51.0;66.2;1
973;0.5593;27.1;50.9;66.2;1
974;0.5599;27.2;50.9;66.2;1
975;0.5633;27.2;50.9;66.2;1
976;0.5634;27.2;50.9;66.3;1
977;0.5627;27.2;50.9;66.3;1
978;0.5614;27.2;50.9;66.2;1
979;0.5661;27.3;51.0;66.3;1
980;0.5657;27.3;51.0;66.4;1
981;0.565;27.3;51.0;66.4;1
982;0.5646;27.3;50.9;66.4;1
983;0.5644;27.3;50.9;66.5;1
984;0.5666;27.2;50.8;66.4;1
985;0.5662;27.2;50.9;66.5;1
986;0.5681;27.2;50.8;66.5;1
987;0.5665;27.3;50.8;66.5;1
988;0.563;27.2;50.8;66.5;1
989;0.5627;27.2;50.9;66.5;1
990;0.5635;27.2;50.8;66.5;1
991;0.569;27.2;50.8;66.5;1
992;0.566;27.3;50.8;66.7;1
993;0.5663;27.2;50.8;66.7;1
994;0.5665;27.2;50.9;66.7;1
995;0.5656;27.3;50.9;66.7;1
996;0.5675;27.2;50.8;66.6;1
997;0.5687;27.3;50.8;66.7;1
998;0.5705;27.3;50.9;66.7;1
999;0.5698;27.3;50.9;66.7;1
1000;0.5707;27.3;50.9;66.7;1
1001;0.569;27.3;50.9;66.7;1
1002;0.5702;27.3;50.8;66.7;1
1003;0.5689;27.3;50.8;66.7;1
1004;0.57;27.3;50.8;66.7;1
1005;0.568;27.3;50.8;66.7;1
1006;0.5692;27.3;50.8;66.7;1
1007;0.571;27.3;50.9;66.8;1
1008;0.5715;27.3;50.9;66.8;1
1009;0.5703;27.3;50.9;66.9;1
1010;0.5678;27.3;50.9;66.8;1
1011;0.5692;27.4;50.9;66.9;1
1012;0.5688;27.2;50.9;66.8;1
1013;0.5687;27.2;50.8;66.9;1
1014;0.5719;27.2;50.8;66.8;1
1015;0.5719;27.3;50.8;66.9;1
1016;0.5753;27.3;50.9;66.8;1
1017;0.5755;27.3;50.8;66.9;1
1018;0.5731;27.3;50.8;66.9;1
1019;0.5737;27.2;50.8;67.0;1
1020;0.5725;27.2;50.8;66.9;1
1021;0.5719;27.0;50.8;66.9;1
1022;0.5708;27.1;51.0;66.9;1
1023;0.5699;27.1;51.0;66.9;1
1024;0.5699;27.0;51.1;66.9;1
1025;0.5701;26.9;51.2;66.9;1
1026;0.57;26.9;51.2;66.9;1
1027;0.5663;27.0;51.2;66.8;1
1028;0.5685;27.0;51.2;66.9;1
1029;0.5678;26.9;51.3;66.7;1
1030;0.5648;27.0;51.3;66.8;1
1031;0.5646;27.1;51.3;66.7;1
1032;0.5655;26.9;51.3;66.8;1
1033;0.5655;27.0;51.3;66.8;1
1034;0.5642;27.0;51.3;66.8;1
1035;0.5599;26.9;51.4;66.7;1
1036;0.5621;26.8;51.2;66.8;1
1037;0.562;26.8;51.2;66.7;1
1038;0.5616;26.8;51.2;66.7;1
1039;0.5602;26.8;51.2;66.7;1
1040;0.5605;26.8;51.4;66.7;1
1041;0.562;26.8;51.4;66.6;1
1042;0.5642;26.9;51.3;66.7;1
1043;0.5625;26.9;51.3;66.7;1
1044;0.5639;26.9;51.3;66.7;1
1045;0.5618;27.0;51.3;66.6;1
1046;0.5632;26.9;51.3;66.6;1
1047;0.5652;27.0;51.3;66.6;1
1048;0.5621;26.9;51.3;66.7;1
1049;0.5634;26.9;51.4;66.6;1
1050;0.5654;26.9;51.3;66.6;1
1051;0.5597;27.0;51.2;66.6;1
1052;0.5586;27.0;51.2;66.6;1
1053;0.558;26.9;51.2;66.5;1
1054;0.5582;27.0;51.2;66.5;1
1055;0.5594;27.0;51.4;66.5;1
1056;0.5571;27.0;51.4;66.4;1
1057;0.557;27.0;51.4;66.3;1
1058;0.5582;27.0;51.4;66.3;1
1059;0.5597;27.0;51.4;66.3;1
1060;0.5603;27.0;51.4;66.3;1
1061;0.5599;27.0;51.3;66.3;1
1062;0.5563;27.1;51.3;66.3;1
1063;0.5548;27.0;51.3;66.3;1
1064;0.5534;27.0;51.3;66.2;1
1065;0.5542;27.1;51.3;66.3;1
1066;0.5557;27.0;51.4;66.3;1
1067;0.5546;27.0;51.3;66.4;1
1068;0.5535;27.0;51.3;66.2;1
1069;0.5547;27.0;51.2;66.3;1
1070;0.552;26.9;51.2;66.4;1
1071;0.5523;27.0;51.2;66.4;1
1072;0.5497;27.0;51.2;66.3;1
1073;0.5519;26.8;51.2;66.3;2
1074;0.5488;26.8;51.2;66.3;2
1075;0.548;26.8;51.2;66.2;2
1076;0.5491;26.8;51.2;66.2;2
1077;0.547;26.8;51.2;66.2;2
1078;0.5442;26.8;51.2;66.1;2
1079;0.545;26.9;51.2;66.1;2
1080;0.5443;26.9;51.2;66.1;2
1081;0.546;26.9;51.2;66.1;2
1082;0.5445;26.8;51.2;66.0;2
1083;0.5422;26.7;51.2;66.0;2
1084;0.5429;26.7;51.2;66.0;2
1085;0.5412;26.8;51.2;65.9;2
1086;0.5448;26.8;51.2;65.9;2
1087;0.5425;26.7;51.2;65.9;2
1088;0.5419;26.5;51.1;65.8;2
1089;0.5399;26.6;51.1;65.9;2
1090;0.5406;26.5;51.1;65.8;2
1091;0.5413;26.5;51.1;65.7;2
1092;0.5397;26.6;51.1;65.6;2
1093;0.5401;26.6;51.1;65.6;2
1094;0.5397;26.6;51.1;65.6;2
1095;0.5404;26.6;51.1;65.6;2
1096;0.5407;26.7;51.1;65.5;2
1097;0.5403;26.8;51.1;65.6;2
1098;0.5401;26.7;51.0;65.5;2
1099;0.5382;26.8;51.0;65.5;2
1100;0.5384;26.9;51.0;65.3;2
1101;0.5385;26.9;51.0;65.5;2
1102;0.54;26.9;51.0;65.4;2
1103;0.5372;26.8;51.0;65.2;2
1104;0.5375;26.9;51.0;65.4;2
1105;0.5379;26.9;50.9;65.2;2
1106;0.5396;26.7;50.9;65.0;2
1107;0.5373;26.6;50.9;65.0;2
1108;0.5385;26.6;50.9;65.0;2
1109;0.5348;26.5;50.8;64.9;2
1110;0.5333;26.5;50.7;64.8;2
1111;0.5343;26.3;50.7;64.8;2
1112;0.5348;26.4;50.7;64.7;2
1113;0.5327;26.2;50.7;64.7;2
1114;0.5358;26.2;50.7;64.6;2
1115;0.5341;26.3;50.6;64.6;2
1116;0.5323;26.2;50.6;64.6;2
1117;0.5338;26.2;50.6;64.6;2
1118;0.5355;26.2;50.6;64.6;2
1119;0.5359;26.2;50.5;64.6;2
1120;0.5352;26.2;50.5;64.5;2
1121;0.5347;26.3;50.5;64.5;2
1122;0.532;26.2;50.5;64.4;2
1123;0.532;26.2;50.5;64.4;2
1124;0.5324;26.2;50.5;64.4;2
1125;0.5324;26.2;50.3;64.4;2
1126;0.5335;26.2;50.4;64.3;2
1127;0.5297;26.2;50.4;64.3;2
1128;0.5314;26.2;50.4;64.3;2
1129;0.5314;26.1;50.4;64.3;2
1130;0.5311;26.1;50.3;64.2;2
1131;0.5296;26.1;50.3;64.2;2
1132;0.5287;26.0;50.2;64.3;2
1133;0.5278;26.0;50.3;64.2;2
1134;0.5292;26.0;50.2;64.2;2
1135;0.528;25.9;50.1;64.1;2
1136;0.5327;25.9;50.1;64.1;2
1137;0.5319;25.9;50.2;64.1;2
1138;0.531;25.9;50.1;64.0;2
1139;0.5309;25.9;50.1;64.0;2
1140;0.5309;25.9;50.0;64.1;2
1141;0.5268;25.9;50.0;63.9;2
1142;0.5257;25.9;50.0;63.9;2
1143;0.5274;25.9;50.0;63.9;2
1144;0.5247;25.9;50.0;63.9;2
1145;0.5255;25.9;49.9;63.8;2
1146;0.5265;26.0;50.0;63.8;2
1147;0.528;26.0;49.9;63.8;2
1148;0.5262;26.0;49.8;63.7;2
1149;0.5276;26.0;49.9;63.7;2
1150;0.5251;26.0;49.9;63.7;2
1151;0.5247;26.0;49.9;63.7;2
1152;0.5234;26.0;49.9;63.6;2
1153;0.5234;26.0;49.8;63.6;2
1154;0.5227;26.0;49.8;63.6;2
1155;0.5227;26.0;49.8;63.6;2
1156;0.5259;25.9;49.8;63.5;2
1157;0.5229;26.0;49.7;63.5;2
1158;0.5246;26.0;49.6;63.5;2
1159;0.5251;26.0;49.6;63.5;2
1160;0.5261;26.0;49.6;63.4;2
1161;0.5258;26.0;49.7;63.3;2
1162;0.5257;26.0;49.6;63.3;2
1163;0.5244;26.0;49.6;63.3;2
1164;0.5256;26.0;49.5;63.4;2
1165;0.5239;26.0;49.5;63.4;2
1166;0.5264;26.0;49.5;63.4;2
1167;0.5248;26.0;49.5;63.4;2
1168;0.5244;26.0;49.5;63.4;2
1169;0.5265;26.0;49.5;63.3;2
1170;0.5265;25.9;49.5;63.3;2
1171;0.5279;25.9;49.4;63.3;2
1172;0.5234;25.8;49.4;63.3;2
1173;0.5199;25.7;49.4;63.2;2
1174;0.5207;25.7;49.4;63.1;2
1175;0.5198;25.6;49.4;63.1;2
1176;0.5233;25.6;49.4;63.1;2
1177;0.5204;25.6;49.3;63.1;2
1178;0.5228;25.5;49.3;63.1;2
1179;0.5242;25.4;49.3;63.0;2
1180;0.5203;25.4;49.3;63.0;2
1181;0.524;25.3;49.3;63.0;2
1182;0.5241;25.2;49.2;63.0;2
1183;0.5248;25.2;49.2;62.9;2
1184;0.526;25.2;49.2;63.0;2
1185;0.5262;25.3;49.1;62.9;2
1186;0.5274;25.2;49.1;62.9;2
1187;0.5252;25.3;49.1;62.9;2
1188;0.5256;25.2;49.1;62.7;2
1189;0.5235;25.2;49.1;62.7;2
1190;0.5257;25.3;49.0;62.8;2
1191;0.5242;25.2;49.0;62.8;2
1192;0.5267;25.3;49.0;62.6;2
1193;0.5235;25.2;49.0;62.8;2
1194;0.5258;25.3;49.0;62.6;2
1195;0.5251;25.3;49.0;62.7;2
1196;0.5245;25.3;48.9;62.6;2
1197;0.5236;25.3;48.9;62.5;2
1198;0.5219;25.3;48.9;62.7;2
1199;0.5208;25.2;48.9;62.5;2
1200;0.5231;25.2;48.9;62.7;2
1201;0.5215;25.2;48.9;62.4;2
1202;0.5192;25.2;48.9;62.4;2
1203;0.5178;25.2;48.8;62.6;2
1204;0.5157;25.1;48.8;62.4;2
1205;0.5144;25.0;48.8;62.3;2
1206;0.5162;25.1;48.8;62.2;2
1207;0.5133;24.9;48.8;62.1;2
1208;0.5141;24.9;48.8;62.1;2
1209;0.5122;24.9;48.7;62.1;2
1210;0.5129;24.9;48.7;62.1;2
1211;0.5097;25.0;48.6;61.9;2
1212;0.5108;24.9;48.6;61.9;2
1213;0.5113;24.9;48.7;61.8;2
1214;0.5098;24.9;48.7;61.8;2
1215;0.508;24.9;48.6;61.7;2
1216;0.5069;24.9;48.5;61.8;2
1217;0.5076;24.9;48.5;61.7;2
1218;0.508;24.9;48.5;61.6;2
1219;0.5059;24.9;48.5;61.6;2
1220;0.5052;24.9;48.5;61.6;2
1221;0.5005;24.9;48.5;61.5;2
1222;0.5013;24.9;48.5;61.5;2
1223;0.5008;25.0;48.5;61.4;2
1224;0.5014;24.9;48.4;61.4;2
1225;0.5018;25.0;48.4;61.4;2
1226;0.5002;25.0;48.4;61.3;2
1227;0.5008;25.0;48.4;61.3;2
1228;0.4995;25.0;48.4;61.1;2
1229;0.5016;25.0;48.4;61.2;2
1230;0.4988;25.0;48.4;61.2;2
1231;0.497;25.1;48.5;61.1;2
1232;0.4953;25.2;48.4;61.1;2
1233;0.4967;25.2;48.4;61.0;2
1234;0.4955;25.2;48.3;60.9;2
1235;0.4956;25.1;48.3;60.9;2
1236;0.4962;25.1;48.3;60.9;2
1237;0.4961;25.2;48.3;60.8;2
1238;0.4976;25.2;48.3;60.8;2
1239;0.4967;25.2;48.3;60.7;2
1240;0.4932;25.2;48.3;60.8;2
1241;0.4916;25.2;48.2;60.7;2
1242;0.4922;25.2;48.2;60.7;2
1243;0.4938;25.1;48.2;60.6;2
1244;0.4915;25.2;48.2;60.5;2
1245;0.4901;25.2;48.2;60.5;2
1246;0.4877;25.2;48.2;60.5;2
1247;0.4884;25.2;48.1;60.4;2
1248;0.4873;25.2;48.1;60.4;2
1249;0.487;25.2;48.0;60.3;2
1250;0.4877;25.1;48.1;60.3;2
1251;0.486;25.2;48.1;60.3;2
1252;0.4863;25.2;48.1;60.2;2
1253;0.4861;25.2;48.0;60.1;2
1254;0.4848;25.1;47.9;60.1;2
1255;0.4842;25.1;47.9;60.0;2
1256;0.4853;25.2;47.9;59.9;2
1257;0.4867;25.1;47.9;59.9;2
1258;0.4835;25.2;47.9;59.9;2
1259;0.4819;25.1;47.9;59.7;2
1260;0.4817;25.0;47.8;59.6;2
1261;0.4808;25.1;47.8;59.6;2
1262;0.4818;25.0;47.7;59.5;2
1263;0.4805;25.0;47.7;59.5;2
1264;0.479;25.0;47.7;59.5;2
1265;0.4802;25.0;47.8;59.3;2
1266;0.4796;25.0;47.8;59.3;2
1267;0.4799;25.0;47.7;59.2;2
1268;0.4777;24.9;47.7;59.2;2
1269;0.4769;24.9;47.7;59.2;2
1270;0.4761;24.9;47.7;59.1;2
1271;0.4767;24.9;47.6;59.0;2
1272;0.476;24.9;47.5;59.1;2
1273;0.4742;24.9;47.5;59.0;2
1274;0.4752;24.9;47.5;59.0;2
1275;0.473;24.9;47.5;58.9;2
1276;0.4711;24.7;47.6;58.9;2
1277;0.4721;24.7;47.4;58.8;2
1278;0.4726;24.7;47.4;58.7;2
1279;0.4726;24.7;47.4;58.7;2
1280;0.4699;24.6;47.4;58.7;2
1281;0.4688;24.5;47.3;58.7;2
1282;0.4699;24.5;47.3;58.5;2
1283;0.4685;24.4;47.3;58.6;2
1284;0.467;24.4;47.3;58.5;2
1285;0.4672;24.4;47.3;58.5;2
1286;0.4651;24.5;47.3;58.4;2
1287;0.4678;24.5;47.2;58.4;2
1288;0.4649;24.4;47.2;58.4;2
1289;0.463;24.4;47.2;58.3;2
1290;0.4613;24.4;47.2;58.3;2
1291;0.4618;24.4;47.2;58.2;2
1292;0.4584;24.3;47.1;58.1;2
1293;0.4607;24.3;47.1;58.0;2
1294;0.4559;24.3;47.1;57.9;2
1295;0.4559;24.3;47.1;57.9;2
1296;0.4561;24.4;47.1;57.9;2
1297;0.4583;24.5;47.1;57.8;2
1298;0.4582;24.5;47.0;57.7;2
1299;0.4571;24.5;47.0;57.7;2
1300;0.457;24.5;47.0;57.6;2
1301;0.4546;24.4;47.0;57.6;2
1302;0.453;24.4;47.0;57.6;2
1303;0.4513;24.4;46.9;57.5;2
1304;0.4515;24.4;46.8;57.4;2
1305;0.4514;24.4;46.8;57.4;2
1306;0.4495;24.4;46.8;57.4;2
1307;0.4505;24.4;46.8;57.3;2
1308;0.4504;24.4;46.7;57.3;2
1309;0.4494;24.4;46.7;57.2;2
1310;0.45;24.4;46.7;57.2;2
1311;0.4487;24.4;46.7;57.1;2
1312;0.4495;24.4;46.6;57.0;2
1313;0.4478;24.4;46.6;57.0;2
1314;0.449;24.4;46.6;56.9;2
1315;0.4492;24.4;46.6;56.9;2
1316;0.4494;24.4;46.6;56.9;2
1317;0.4479;24.5;46.5;56.8;2
1318;0.4471;24.5;46.5;56.8;2
1319;0.4473;24.5;46.4;56.7;2
1320;0.4463;24.4;46.5;56.7;2
1321;0.444;24.4;46.5;56.7;2
